Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","50","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","50","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","99","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","99.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","100.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","41","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","42","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","43.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2016","2016","km","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","km","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","6663.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","6840.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","7082.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-0.27","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.24","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","19.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","20.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","20.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","23","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","36","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","70","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2371","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2368","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2364","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","111","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","112","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","111","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","51","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","51","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","50","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","65","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","65.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","66.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","27.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","27.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","28.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2016","2016","km","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2017","2017","km","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","km","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","4746.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","4891.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","5113.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","26","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","27","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","25","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-2.48","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-2.41","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-2.27","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","17.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","17.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","13.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","19","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","21","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","26","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2210","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2213","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2215","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","585","Palaos","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","18364.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","17594.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","17587.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.95","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.87","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.85","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","6438.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","6401.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","6318.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","47","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","275","Palestine","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","48","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","275","Palestine","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","47","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","275","Palestine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-1.98","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.66","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-1.82","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","10.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","275","Palestine","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","10.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","275","Palestine","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","10.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","275","Palestine","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2203","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","275","Palestine","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2206","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","275","Palestine","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2208","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","124","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","128","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","131","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","43","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","45","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","44","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","78.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","82.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","84.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","42.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","44","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","46.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","29410.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","591","Panama","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","30526.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","591","Panama","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","31125.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","591","Panama","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","14","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","16","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.41","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","591","Panama","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.39","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","591","Panama","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","591","Panama","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","3.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","4.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","61","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","59","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","37","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2291","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2293","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","591","Panama","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2296","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","99","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","46","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","46","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","46","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","65","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","64.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","63.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","37.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","36.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","35.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","3924.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","3966.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","3864.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","10","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","-0.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.68","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","6.5","E","Valeur estimée",""
